,height,weight,label,predict
16638,135,46,fat,
16639,178,66,normal,
16640,142,61,fat,
16641,159,44,thin,
16642,170,73,fat,
16643,136,47,fat,
16644,177,76,normal,
16645,169,45,thin,
16646,191,79,normal,
16647,146,46,normal,
16648,140,64,fat,
16649,140,58,fat,
16650,125,57,fat,
16651,142,45,normal,
16652,200,44,thin,
16653,147,66,fat,
16654,127,64,fat,
16655,139,49,fat,
16656,175,50,thin,
16657,127,52,fat,
16658,160,71,fat,
16659,126,55,fat,
16660,156,54,normal,
16661,157,35,thin,
16662,143,80,fat,
16663,132,55,fat,
16664,141,56,fat,
16665,193,45,thin,
16666,197,70,thin,
16667,192,44,thin,
16668,177,51,thin,
16669,197,75,normal,
16670,129,38,normal,
16671,190,76,normal,
16672,164,45,thin,
16673,135,49,fat,
16674,169,48,thin,
16675,164,35,thin,
16676,143,39,normal,
16677,178,47,thin,
16678,152,77,fat,
16679,160,38,thin,
16680,190,62,thin,
16681,181,80,normal,
16682,184,72,normal,
16683,136,76,fat,
16684,186,54,thin,
16685,191,80,normal,
16686,138,52,fat,
16687,197,45,thin,
16688,139,78,fat,
16689,199,78,normal,
16690,147,71,fat,
16691,174,77,fat,
16692,185,42,thin,
16693,162,80,fat,
16694,144,36,thin,
16695,169,58,normal,
16696,184,54,thin,
16697,190,42,thin,
16698,137,60,fat,
16699,136,37,normal,
16700,172,40,thin,
16701,142,63,fat,
16702,173,76,fat,
16703,198,42,thin,
16704,176,39,thin,
16705,128,59,fat,
16706,141,62,fat,
16707,153,63,fat,
16708,152,75,fat,
16709,168,59,normal,
16710,127,66,fat,
16711,176,66,normal,
16712,151,70,fat,
16713,189,45,thin,
16714,191,68,normal,
16715,122,52,fat,
16716,152,73,fat,
16717,180,51,thin,
16718,162,72,fat,
16719,169,59,normal,
16720,182,76,normal,
16721,195,52,thin,
16722,153,39,thin,
16723,195,37,thin,
16724,125,78,fat,
16725,148,66,fat,
16726,139,44,normal,
16727,196,37,thin,
16728,162,80,fat,
16729,186,45,thin,
16730,191,68,normal,
16731,187,77,normal,
16732,128,49,fat,
16733,122,68,fat,
16734,160,80,fat,
16735,169,48,thin,
16736,138,67,fat,
16737,125,70,fat,
16738,169,58,normal,
16739,159,61,normal,
16740,166,38,thin,
16741,139,74,fat,
16742,195,45,thin,
16743,156,37,thin,
16744,165,39,thin,
16745,180,68,normal,
16746,156,48,normal,
16747,179,62,normal,
16748,164,38,thin,
16749,156,41,thin,
16750,176,50,thin,
16751,196,79,normal,
16752,133,45,fat,
16753,190,72,normal,
16754,163,43,thin,
16755,171,66,normal,
16756,136,68,fat,
16757,170,35,thin,
16758,173,59,normal,
16759,124,73,fat,
16760,137,36,normal,
16761,146,80,fat,
16762,188,74,normal,
16763,161,64,normal,
16764,175,57,normal,
16765,123,68,fat,
16766,136,54,fat,
16767,148,64,fat,
16768,129,45,fat,
16769,134,48,fat,
16770,186,71,normal,
16771,200,69,thin,
16772,184,56,thin,
16773,195,63,thin,
16774,160,61,normal,
16775,137,54,fat,
16776,134,35,normal,
16777,158,61,normal,
16778,130,55,fat,
16779,163,53,normal,
16780,120,53,fat,
16781,126,80,fat,
16782,162,68,fat,
16783,136,68,fat,
16784,178,46,thin,
16785,189,74,normal,
16786,167,50,thin,
16787,157,56,normal,
16788,171,64,normal,
16789,199,59,thin,
16790,144,35,thin,
16791,133,58,fat,
16792,199,80,normal,
16793,148,49,normal,
16794,144,61,fat,
16795,178,54,thin,
16796,143,47,normal,
16797,154,72,fat,
16798,141,64,fat,
16799,154,73,fat,
16800,191,38,thin,
16801,198,73,normal,
16802,174,78,fat,
16803,146,51,normal,
16804,174,70,normal,
16805,164,43,thin,
16806,187,46,thin,
16807,129,56,fat,
16808,157,65,fat,
16809,143,54,fat,
16810,161,58,normal,
16811,177,49,thin,
16812,140,53,fat,
16813,185,38,thin,
16814,183,39,thin,
16815,181,57,thin,
16816,127,79,fat,
16817,127,73,fat,
16818,133,80,fat,
16819,189,78,normal,
16820,173,70,normal,
16821,134,51,fat,
16822,161,78,fat,
16823,178,73,normal,
16824,193,52,thin,
16825,129,60,fat,
16826,182,40,thin,
16827,122,67,fat,
16828,164,65,normal,
16829,180,48,thin,
16830,164,60,normal,
16831,172,49,thin,
16832,198,42,thin,
16833,127,71,fat,
16834,121,50,fat,
16835,179,68,normal,
16836,179,64,normal,
16837,141,74,fat,
16838,182,70,normal,
16839,153,41,thin,
16840,171,60,normal,
16841,193,53,thin,
16842,175,63,normal,
16843,162,77,fat,
16844,127,70,fat,
16845,128,41,fat,
16846,152,77,fat,
16847,138,58,fat,
16848,132,38,normal,
16849,155,62,fat,
16850,185,45,thin,
16851,172,44,thin,
16852,159,60,normal,
16853,143,47,normal,
16854,164,52,normal,
16855,123,58,fat,
16856,142,72,fat,
16857,158,58,normal,
16858,193,77,normal,
16859,182,45,thin,
16860,152,68,fat,
16861,135,70,fat,
16862,164,79,fat,
16863,189,44,thin,
16864,150,68,fat,
16865,140,37,normal,
16866,141,60,fat,
16867,162,71,fat,
16868,157,54,normal,
16869,132,68,fat,
16870,168,70,normal,
16871,131,60,fat,
16872,162,60,normal,
16873,195,73,normal,
16874,186,36,thin,
16875,154,76,fat,
16876,120,42,fat,
16877,174,50,thin,
16878,189,66,thin,
16879,181,46,thin,
16880,150,69,fat,
16881,161,45,thin,
16882,183,79,normal,
16883,123,46,fat,
16884,196,52,thin,
16885,173,56,normal,
16886,180,36,thin,
16887,168,48,thin,
16888,199,69,thin,
16889,175,61,normal,
16890,128,47,fat,
16891,161,79,fat,
16892,141,53,fat,
16893,167,76,fat,
16894,136,79,fat,
16895,136,45,normal,
16896,161,47,thin,
16897,132,50,fat,
16898,125,38,normal,
16899,191,43,thin,
16900,159,39,thin,
16901,150,45,normal,
16902,185,72,normal,
16903,164,69,fat,
16904,139,71,fat,
16905,162,64,normal,
16906,169,36,thin,
16907,195,50,thin,
16908,191,52,thin,
16909,122,52,fat,
16910,147,47,normal,
16911,196,74,normal,
16912,159,48,normal,
16913,182,49,thin,
16914,148,50,normal,
16915,149,57,fat,
16916,190,50,thin,
16917,158,36,thin,
16918,156,38,thin,
16919,141,36,thin,
16920,178,53,thin,
16921,136,46,normal,
16922,185,54,thin,
16923,158,41,thin,
16924,138,68,fat,
16925,156,62,fat,
16926,173,38,thin,
16927,184,77,normal,
16928,188,77,normal,
16929,139,79,fat,
16930,189,37,thin,
16931,131,53,fat,
16932,154,50,normal,
16933,145,66,fat,
16934,172,74,fat,
16935,197,40,thin,
16936,166,68,normal,
16937,164,77,fat,
16938,184,60,thin,
16939,129,71,fat,
16940,155,42,thin,
16941,177,62,normal,
16942,188,65,thin,
16943,139,49,fat,
16944,175,78,fat,
16945,122,38,fat,
16946,183,70,normal,
16947,180,48,thin,
16948,182,64,normal,
16949,165,51,normal,
16950,180,79,normal,
16951,190,63,thin,
16952,133,76,fat,
16953,133,39,normal,
16954,195,40,thin,
16955,178,59,normal,
16956,171,68,normal,
16957,199,63,thin,
16958,196,80,normal,
16959,192,71,normal,
16960,156,64,fat,
16961,138,35,thin,
16962,120,43,fat,
16963,170,72,normal,
16964,162,63,normal,
16965,121,76,fat,
16966,187,71,normal,
16967,137,62,fat,
16968,159,44,thin,
16969,163,76,fat,
16970,139,57,fat,
16971,177,58,normal,
16972,174,37,thin,
16973,131,66,fat,
16974,163,62,normal,
16975,155,46,normal,
16976,154,36,thin,
16977,141,73,fat,
16978,189,79,normal,
16979,129,63,fat,
16980,180,72,normal,
16981,128,72,fat,
16982,182,58,thin,
16983,191,37,thin,
16984,169,77,fat,
16985,173,68,normal,
16986,175,41,thin,
16987,175,54,thin,
16988,182,44,thin,
16989,186,54,thin,
16990,157,80,fat,
16991,126,44,fat,
16992,177,59,normal,
16993,176,63,normal,
16994,180,44,thin,
16995,172,51,thin,
16996,144,46,normal,
16997,156,51,normal,
16998,148,78,fat,
16999,196,72,normal,
17000,141,57,fat,
17001,169,77,fat,
17002,139,35,thin,
17003,168,47,thin,
17004,124,36,normal,
17005,169,74,fat,
17006,145,44,normal,
17007,167,66,normal,
17008,131,80,fat,
17009,135,62,fat,
17010,198,50,thin,
17011,141,65,fat,
17012,141,76,fat,
17013,137,49,fat,
17014,160,79,fat,
17015,189,45,thin,
17016,142,73,fat,
17017,141,61,fat,
17018,190,62,thin,
17019,189,48,thin,
17020,193,57,thin,
17021,192,78,normal,
17022,123,74,fat,
17023,136,56,fat,
17024,161,46,thin,
17025,140,50,fat,
17026,121,51,fat,
17027,197,48,thin,
17028,155,47,normal,
17029,172,73,normal,
17030,189,57,thin,
17031,125,40,fat,
17032,125,75,fat,
17033,143,54,fat,
17034,157,74,fat,
17035,130,47,fat,
17036,140,73,fat,
17037,195,51,thin,
17038,133,48,fat,
17039,141,78,fat,
17040,176,37,thin,
17041,133,68,fat,
17042,144,45,normal,
17043,165,55,normal,
17044,152,65,fat,
17045,146,36,thin,
17046,193,73,normal,
17047,144,47,normal,
17048,166,60,normal,
17049,143,70,fat,
17050,194,71,normal,
17051,131,79,fat,
17052,149,49,normal,
17053,181,45,thin,
17054,134,45,fat,
17055,178,69,normal,
17056,151,44,normal,
17057,162,59,normal,
17058,181,40,thin,
17059,123,67,fat,
17060,146,70,fat,
17061,184,64,normal,
17062,196,75,normal,
17063,179,68,normal,
17064,160,71,fat,
17065,150,59,fat,
17066,151,62,fat,
17067,189,65,thin,
17068,172,36,thin,
17069,180,47,thin,
17070,149,36,thin,
17071,143,65,fat,
17072,150,75,fat,
17073,174,77,fat,
17074,141,40,normal,
17075,161,47,thin,
17076,172,61,normal,
17077,176,41,thin,
17078,134,80,fat,
17079,124,64,fat,
17080,151,76,fat,
17081,141,55,fat,
17082,130,77,fat,
17083,123,59,fat,
17084,177,39,thin,
17085,182,67,normal,
17086,159,55,normal,
17087,133,43,normal,
17088,136,62,fat,
17089,182,48,thin,
17090,140,64,fat,
17091,185,69,normal,
17092,153,39,thin,
17093,178,80,fat,
17094,192,42,thin,
17095,125,58,fat,
17096,145,43,normal,
17097,200,49,thin,
17098,125,62,fat,
17099,199,45,thin,
17100,159,80,fat,
17101,158,45,thin,
17102,147,66,fat,
17103,199,61,thin,
17104,123,50,fat,
17105,199,74,normal,
17106,134,66,fat,
17107,120,72,fat,
17108,136,53,fat,
17109,147,60,fat,
17110,162,73,fat,
17111,137,50,fat,
17112,137,52,fat,
17113,175,48,thin,
17114,136,64,fat,
17115,142,74,fat,
17116,159,69,fat,
17117,131,80,fat,
17118,144,61,fat,
17119,142,42,normal,
17120,120,35,normal,
17121,194,80,normal,
17122,194,37,thin,
17123,184,67,normal,
17124,187,66,normal,
17125,160,68,fat,
17126,126,78,fat,
17127,182,70,normal,
17128,177,51,thin,
17129,175,49,thin,
17130,175,56,thin,
17131,197,74,normal,
17132,180,67,normal,
17133,138,46,normal,
17134,127,65,fat,
17135,198,68,thin,
17136,174,41,thin,
17137,131,49,fat,
17138,126,55,fat,
17139,132,47,fat,
17140,184,62,thin,
17141,120,42,fat,
17142,137,51,fat,
17143,165,62,normal,
17144,189,68,normal,
17145,125,46,fat,
17146,144,54,fat,
17147,160,63,normal,
17148,171,54,thin,
17149,126,44,fat,
17150,172,79,fat,
17151,149,42,normal,
17152,171,50,thin,
17153,128,50,fat,
17154,139,79,fat,
17155,176,45,thin,
17156,130,53,fat,
17157,136,54,fat,
17158,160,54,normal,
17159,177,62,normal,
17160,133,80,fat,
17161,181,40,thin,
17162,182,45,thin,
17163,165,48,thin,
17164,123,43,fat,
17165,128,68,fat,
17166,183,66,normal,
17167,169,48,thin,
17168,153,38,thin,
17169,176,58,normal,
17170,133,37,normal,
17171,153,76,fat,
17172,146,58,fat,
17173,121,52,fat,
17174,126,43,fat,
17175,149,53,normal,
17176,159,49,normal,
17177,170,44,thin,
17178,127,67,fat,
17179,178,64,normal,
17180,195,76,normal,
17181,195,50,thin,
17182,142,63,fat,
17183,189,66,thin,
17184,187,77,normal,
17185,177,65,normal,
17186,148,73,fat,
17187,189,38,thin,
17188,132,77,fat,
17189,122,70,fat,
17190,146,40,normal,
17191,157,49,normal,
17192,146,54,fat,
17193,153,49,normal,
17194,177,55,thin,
17195,139,80,fat,
17196,182,42,thin,
17197,144,46,normal,
17198,176,40,thin,
17199,130,76,fat,
17200,193,73,normal,
17201,129,50,fat,
17202,195,37,thin,
17203,139,72,fat,
17204,126,69,fat,
17205,187,40,thin,
17206,181,61,normal,
17207,153,54,normal,
17208,138,71,fat,
17209,150,47,normal,
17210,147,57,fat,
17211,174,49,thin,
17212,199,52,thin,
17213,199,47,thin,
17214,132,73,fat,
17215,199,74,normal,
17216,196,45,thin,
17217,127,74,fat,
17218,151,60,fat,
17219,190,42,thin,
17220,173,61,normal,
17221,132,72,fat,
17222,182,47,thin,
17223,123,51,fat,
17224,160,71,fat,
17225,180,54,thin,
17226,157,60,normal,
17227,141,51,fat,
17228,159,38,thin,
17229,124,45,fat,
17230,138,80,fat,
17231,190,80,normal,
17232,179,41,thin,
17233,187,66,normal,
17234,126,62,fat,
17235,136,64,fat,
17236,196,79,normal,
17237,136,46,normal,
17238,134,57,fat,
17239,164,67,normal,
17240,148,38,thin,
17241,181,49,thin,
17242,168,70,normal,
17243,179,66,normal,
17244,178,58,thin,
17245,170,57,normal,
17246,149,51,normal,
17247,192,75,normal,
17248,163,80,fat,
17249,187,68,normal,
17250,170,66,normal,
17251,148,69,fat,
17252,149,73,fat,
17253,143,55,fat,
17254,168,44,thin,
17255,177,64,normal,
17256,144,73,fat,
17257,162,41,thin,
17258,164,59,normal,
17259,190,65,thin,
17260,152,39,thin,
17261,193,59,thin,
17262,183,56,thin,
17263,158,48,normal,
17264,138,62,fat,
17265,138,52,fat,
17266,142,72,fat,
17267,198,72,thin,
17268,140,43,normal,
17269,145,38,thin,
17270,141,35,thin,
17271,147,71,fat,
17272,188,68,normal,
17273,200,56,thin,
17274,166,59,normal,
17275,131,60,fat,
17276,155,38,thin,
17277,158,53,normal,
17278,146,69,fat,
17279,196,78,normal,
17280,186,44,thin,
17281,162,68,fat,
17282,125,55,fat,
17283,152,39,thin,
17284,138,71,fat,
17285,152,62,fat,
17286,194,37,thin,
17287,141,69,fat,
17288,130,63,fat,
17289,195,46,thin,
17290,148,64,fat,
17291,177,67,normal,
17292,139,57,fat,
17293,133,58,fat,
17294,148,64,fat,
17295,151,54,normal,
17296,133,39,normal,
17297,123,65,fat,
17298,138,79,fat,
17299,164,80,fat,
17300,145,64,fat,
17301,135,49,fat,
17302,147,73,fat,
17303,197,37,thin,
17304,162,57,normal,
17305,180,51,thin,
17306,144,55,fat,
17307,159,45,thin,
17308,155,78,fat,
17309,192,47,thin,
17310,159,48,normal,
17311,192,57,thin,
17312,139,45,normal,
17313,177,54,thin,
17314,155,74,fat,
17315,176,62,normal,
17316,166,58,normal,
17317,151,75,fat,
17318,138,49,fat,
17319,122,47,fat,
17320,195,66,thin,
17321,126,78,fat,
17322,184,45,thin,
17323,178,43,thin,
17324,167,54,normal,
17325,194,62,thin,
17326,191,37,thin,
17327,158,78,fat,
17328,184,69,normal,
17329,194,66,thin,
17330,170,35,thin,
17331,125,55,fat,
17332,158,42,thin,
17333,165,78,fat,
17334,173,50,thin,
17335,180,46,thin,
17336,190,73,normal,
17337,132,40,normal,
17338,124,36,normal,
17339,154,74,fat,
17340,160,48,normal,
17341,128,76,fat,
17342,192,78,normal,
17343,156,42,thin,
17344,160,38,thin,
17345,127,62,fat,
17346,127,74,fat,
17347,128,55,fat,
17348,197,47,thin,
17349,168,37,thin,
17350,154,46,normal,
17351,175,50,thin,
17352,147,42,normal,
17353,126,71,fat,
17354,174,42,thin,
17355,160,76,fat,
17356,181,80,normal,
17357,164,65,normal,
17358,172,73,normal,
17359,132,58,fat,
17360,140,50,fat,
17361,152,48,normal,
17362,137,49,fat,
17363,139,77,fat,
17364,126,65,fat,
17365,162,35,thin,
17366,198,68,thin,
17367,169,48,thin,
17368,156,66,fat,
17369,189,80,normal,
17370,163,62,normal,
17371,141,74,fat,
17372,134,38,normal,
17373,170,35,thin,
17374,181,54,thin,
17375,184,51,thin,
17376,125,63,fat,
17377,187,37,thin,
17378,125,62,fat,
17379,178,61,normal,
17380,154,48,normal,
17381,156,56,normal,
17382,165,69,fat,
17383,192,68,thin,
17384,169,55,normal,
17385,154,70,fat,
17386,195,48,thin,
17387,147,59,fat,
17388,137,55,fat,
17389,120,52,fat,
17390,175,68,normal,
17391,185,78,normal,
17392,131,39,normal,
17393,160,58,normal,
17394,153,45,normal,
17395,168,67,normal,
17396,186,69,normal,
17397,166,37,thin,
17398,174,61,normal,
17399,180,44,thin,
17400,126,49,fat,
17401,181,71,normal,
17402,162,76,fat,
17403,141,62,fat,
17404,130,76,fat,
17405,181,44,thin,
17406,158,35,thin,
17407,174,64,normal,
17408,185,64,normal,
17409,156,65,fat,
17410,162,58,normal,
17411,134,48,fat,
17412,127,67,fat,
17413,180,62,normal,
17414,164,57,normal,
17415,194,79,normal,
17416,153,46,normal,
17417,170,68,normal,
17418,166,57,normal,
17419,168,51,thin,
17420,166,71,fat,
17421,143,72,fat,
17422,161,71,fat,
17423,144,65,fat,
17424,189,67,normal,
17425,183,78,normal,
17426,148,48,normal,
17427,122,65,fat,
17428,127,50,fat,
17429,142,68,fat,
17430,171,79,fat,
17431,198,72,thin,
17432,182,56,thin,
17433,163,66,normal,
17434,162,53,normal,
17435,177,47,thin,
17436,132,62,fat,
17437,133,67,fat,
17438,183,75,normal,
17439,125,61,fat,
17440,152,58,fat,
17441,167,59,normal,
17442,151,73,fat,
17443,126,75,fat,
17444,200,68,thin,
17445,174,38,thin,
17446,126,78,fat,
17447,161,36,thin,
17448,135,67,fat,
17449,149,51,normal,
17450,133,78,fat,
17451,128,39,normal,
17452,161,72,fat,
17453,137,79,fat,
17454,152,41,thin,
17455,199,37,thin,
17456,158,35,thin,
17457,200,58,thin,
17458,148,52,normal,
17459,128,63,fat,
17460,122,38,fat,
17461,144,63,fat,
17462,200,49,thin,
17463,126,62,fat,
17464,141,66,fat,
17465,182,72,normal,
17466,134,57,fat,
17467,193,55,thin,
17468,176,77,normal,
17469,158,41,thin,
17470,120,76,fat,
17471,182,76,normal,
17472,155,77,fat,
17473,156,71,fat,
17474,187,75,normal,
17475,134,58,fat,
17476,156,63,fat,
17477,169,73,fat,
17478,183,57,thin,
17479,192,78,normal,
17480,166,48,thin,
17481,144,64,fat,
17482,175,57,normal,
17483,167,63,normal,
17484,133,80,fat,
17485,149,66,fat,
17486,179,71,normal,
17487,140,69,fat,
17488,188,51,thin,
17489,131,75,fat,
17490,126,73,fat,
17491,184,70,normal,
17492,174,41,thin,
17493,132,42,normal,
17494,146,62,fat,
17495,165,73,fat,
17496,168,70,normal,
17497,160,76,fat,
17498,146,44,normal,
17499,149,53,normal,
17500,148,70,fat,
17501,140,69,fat,
17502,123,64,fat,
17503,184,46,thin,
17504,172,69,normal,
17505,123,66,fat,
17506,169,68,normal,
17507,128,46,fat,
17508,121,59,fat,
17509,154,76,fat,
17510,186,48,thin,
17511,172,64,normal,
17512,190,51,thin,
17513,157,59,normal,
17514,148,49,normal,
17515,168,46,thin,
17516,199,75,normal,
17517,139,78,fat,
17518,156,72,fat,
17519,152,40,thin,
17520,176,36,thin,
17521,167,56,normal,
17522,200,80,normal,
17523,158,46,thin,
17524,138,41,normal,
17525,120,74,fat,
17526,170,73,fat,
17527,164,46,thin,
17528,192,58,thin,
17529,165,77,fat,
17530,185,73,normal,
17531,183,37,thin,
17532,191,35,thin,
17533,157,62,fat,
17534,169,72,fat,
17535,198,79,normal,
17536,143,69,fat,
17537,134,48,fat,
17538,121,58,fat,
17539,172,39,thin,
17540,166,63,normal,
17541,195,76,normal,
17542,145,50,normal,
17543,195,53,thin,
17544,124,69,fat,
17545,160,61,normal,
17546,193,45,thin,
17547,196,64,thin,
17548,169,66,normal,
17549,164,78,fat,
17550,128,69,fat,
17551,162,46,thin,
17552,120,52,fat,
17553,187,78,normal,
17554,182,76,normal,
17555,123,74,fat,
17556,137,68,fat,
17557,147,58,fat,
17558,187,62,thin,
17559,191,76,normal,
17560,139,77,fat,
17561,194,45,thin,
17562,182,61,thin,
17563,148,77,fat,
17564,175,61,normal,
17565,135,48,fat,
17566,137,68,fat,
17567,129,77,fat,
17568,170,46,thin,
17569,139,52,fat,
17570,184,73,normal,
17571,176,40,thin,
17572,134,51,fat,
17573,190,80,normal,
17574,200,63,thin,
17575,185,79,normal,
17576,144,69,fat,
17577,125,76,fat,
17578,187,74,normal,
17579,191,77,normal,
17580,164,57,normal,
17581,125,60,fat,
17582,150,78,fat,
17583,126,73,fat,
17584,184,38,thin,
17585,159,78,fat,
17586,171,67,normal,
17587,152,79,fat,
17588,147,65,fat,
17589,149,55,normal,
17590,134,38,normal,
17591,169,35,thin,
17592,153,65,fat,
17593,181,43,thin,
17594,139,52,fat,
17595,181,63,normal,
17596,194,40,thin,
17597,179,67,normal,
17598,171,70,normal,
17599,154,80,fat,
17600,181,60,thin,
17601,183,40,thin,
17602,141,36,thin,
17603,195,47,thin,
17604,178,80,fat,
17605,177,66,normal,
17606,128,35,normal,
17607,166,39,thin,
17608,197,38,thin,
17609,169,56,normal,
17610,183,70,normal,
17611,184,35,thin,
17612,156,73,fat,
17613,149,53,normal,
17614,142,48,normal,
17615,193,41,thin,
17616,122,47,fat,
17617,185,80,normal,
17618,180,49,thin,
17619,190,36,thin,
17620,136,46,normal,
17621,185,46,thin,
17622,181,76,normal,
17623,134,69,fat,
17624,196,78,normal,
17625,181,69,normal,
17626,162,47,thin,
17627,183,79,normal,
17628,148,78,fat,
17629,151,76,fat,
17630,193,75,normal,
17631,161,52,normal,
17632,129,60,fat,
17633,128,79,fat,
17634,180,49,thin,
17635,179,77,normal,
17636,153,78,fat,
17637,155,69,fat,
17638,125,39,normal,
17639,161,61,normal,
17640,176,78,fat,
17641,192,64,thin,
17642,156,78,fat,
17643,169,73,fat,
17644,170,41,thin,
17645,129,56,fat,
17646,166,42,thin,
17647,165,48,thin,
17648,148,76,fat,
17649,189,55,thin,
17650,158,47,normal,
17651,128,43,fat,
17652,185,79,normal,
17653,142,38,normal,
17654,139,80,fat,
17655,194,60,thin,
17656,148,37,thin,
17657,148,46,normal,
17658,138,44,normal,
17659,138,43,normal,
17660,176,50,thin,
17661,177,70,normal,
17662,191,52,thin,
17663,167,68,normal,
17664,171,61,normal,
17665,161,38,thin,
17666,138,57,fat,
17667,154,47,normal,
17668,179,49,thin,
17669,126,43,fat,
17670,132,63,fat,
17671,136,73,fat,
17672,192,71,normal,
17673,133,60,fat,
17674,169,74,fat,
17675,147,73,fat,
17676,200,60,thin,
17677,176,58,normal,
17678,131,70,fat,
17679,128,73,fat,
17680,137,37,normal,
17681,192,80,normal,
17682,188,54,thin,
17683,129,80,fat,
17684,120,43,fat,
17685,197,43,thin,
17686,128,75,fat,
17687,188,67,normal,
17688,200,43,thin,
17689,196,73,normal,
17690,145,60,fat,
17691,188,66,normal,
17692,140,53,fat,
17693,130,54,fat,
17694,150,39,thin,
17695,159,47,normal,
17696,147,42,normal,
17697,198,51,thin,
17698,160,64,normal,
17699,129,74,fat,
17700,188,65,thin,
17701,149,47,normal,
17702,167,60,normal,
17703,194,70,normal,
17704,143,63,fat,
